,prices,simple_returns,log_returns
2017-02-01 01:00:00.000,986.5728903454353,0.018906565627075267,0.01873005781586826
2017-02-02 01:00:00.000,1008.4033182231417,0.022127536739898312,0.02188627532634689
2017-02-03 01:00:00.000,1015.4425000000001,0.0069805222272194545,0.00695627117321156
2017-02-04 01:00:00.000,1033.63,0.017910910760579712,0.017752400311115836
2017-02-05 01:00:00.000,1016.9261585954309,-0.016160368221287302,-0.01629237104652965
2017-02-06 01:00:00.000,1024.5110886063283,0.007458683156871038,0.007431004724220612
2017-02-07 01:00:00.000,1051.5000000000005,0.026343210623894775,0.02600220409013499
2017-02-08 01:00:00.000,1055.3013,0.0036151212553492407,0.00360860241072234
2017-02-09 01:00:00.000,981.7049999999999,-0.06973960896286224,-0.07229074166230823
2017-02-10 01:00:00.000,992.1113,0.01060023123035947,0.01054444268067117
2017-02-11 01:00:00.000,1010.9462999999998,0.018984765116574875,0.018806803310937866
2017-02-12 01:00:00.000,1000.5237691031117,-0.010309678067853989,-0.010363190916688945
2017-02-13 01:00:00.000,996.1039358698114,-0.004417519473087883,-0.004427305542972808
2017-02-14 01:00:00.000,1010.1021618594351,0.01405297729036703,0.01395514965271281
2017-02-15 01:00:00.000,1008.8812999999999,-0.0012086518626865939,-0.0012093828714319348
2017-02-16 01:00:00.000,1034.9038000000003,0.025793420891040864,0.02546638231534216
2017-02-17 01:00:00.000,1056.5580910529798,0.02092396515790118,0.02070806545732485
2017-02-18 01:00:00.000,1058.5809306486606,0.0019145559650817212,0.0019127255387400852
2017-02-19 01:00:00.000,1053.5024999999998,-0.004797394796776544,-0.00480893923213609
2017-02-20 01:00:00.000,1082.0168234958396,0.027066213412725526,0.026706401519293755
2017-02-21 01:00:00.000,1125.4088148356532,0.04010288047058297,0.03931963179007832
2017-02-22 01:00:00.000,1123.3049999999998,-0.0018693783165014688,-0.0018711277847652497
2017-02-23 01:00:00.000,1185.6547846887681,0.05550565936123153,0.05401995007417709
2017-02-24 01:00:00.000,1180.8709999999999,-0.004034719676034526,-0.004042881117616264
2017-02-25 01:00:00.000,1149.4036781698383,-0.026647552383081363,-0.027009034618153935
2017-02-26 01:00:00.000,1180.6730000000002,0.027204821442673,0.026841347714616586
2017-02-27 01:00:00.000,1193.1295150369579,0.010550351398700197,0.010495084822728179
2017-02-28 01:00:00.000,1190.3309999999997,-0.002345524942337418,-0.0023482799948376567
2017-03-01 01:00:00.000,1227.4771489660905,0.03120657108492586,0.03072954489263653
2017-03-02 01:00:00.000,1262.0810000000001,0.02819103480912588,0.02780098129482114
2017-03-03 01:00:00.000,1289.5406116191473,0.021757408295622227,0.021524094031141323
2017-03-04 01:00:00.000,1268.8145320151446,-0.016072452016830274,-0.01620301473911714
2017-03-05 01:00:00.000,1276.2330000000002,0.005846770980052929,0.005829744947248104
2017-03-06 01:00:00.000,1280.9859999999996,0.0037242415765768033,0.0037173237593448307
2017-03-07 01:00:00.000,1233.0565084079958,-0.03741609322194295,-0.03813404074648736
2017-03-08 01:00:00.000,1149.6310000000003,-0.06765749001698751,-0.07005503182635128
2017-03-09 01:00:00.000,1191.2367224851023,0.03619050154797665,0.03555100873617105
2017-03-10 01:00:00.000,1100.0105899712148,-0.07658102776044029,-0.079672223051917
2017-03-11 01:00:00.000,1181.2041227520244,0.07381159192561437,0.07121455418517918
2017-03-12 01:00:00.000,1230.56,0.04178437604246077,0.04093498913688532
